No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
1,2-10 keV (Chandra),9.8e-13,,,erg/cm^2/s,1.45000006e+18,6.75862040998812e-08,,,,,98000000000.0,,,,,Chandra,ACIS-S3,6.0,keV,total flux; beam filling or dilution corrected,2005PASJ...57..135I
2,0.2-10 keV (Chandra),5.47e-15,,,erg/cm^2/s,1.23000002e+18,4.44715439923326e-10,,,,,547000000.0,,,,,Chandra,ACIS,5.1,keV,flux integrated from map or image,2007A&A...468..129T
3,2-7 keV Chandra,1.5371e-14,5.5596e-15,5.5596e-15,erg/cm^2/s,9.18835911992269e+17,1.67283651400668e-09,6.05068526342838e-10,6.05068526342838e-10,,,1537062263.9613,555958691.22004,555958691.22004,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
4,2-7 keV Chandra,1.5226e-14,4.9033e-15,4.9033e-15,erg/cm^2/s,9.18835911992269e+17,1.6570856246606e-09,5.33637743534806e-10,5.33637743534806e-10,,,1522589781.1843,490325522.7543,490325522.7543,,,Chandra,"ACIS, HRC-I",3.8,keV,flux in fixed aperture,2020CSC...C2..0000:
5,2-7 keV Chandra,6.1035e-15,2.3151e-15,2.3151e-15,erg/cm^2/s,9.18835911992269e+17,6.64261540761737e-10,2.51961274082045e-10,2.51961274082045e-10,,,610347358.6072,231511067.05791,231511067.05791,,,Chandra,"ACIS, HRC-I",3.8,keV,from fitting to map,2020CSC...C2..0000:
6,2-7 keV Chandra,6.4192e-15,2.2036e-15,2.2036e-15,erg/cm^2/s,9.18835911992269e+17,6.98620210226047e-10,2.3982484828655e-10,2.3982484828655e-10,,,641917337.99928,220359683.19378,220359683.19378,,,Chandra,"ACIS, HRC-I",3.8,keV,flux in fixed aperture,2020CSC...C2..0000:
7,0.5-7 keV Chandra,8.1397e-15,1.8956e-15,1.8956e-15,erg/cm^2/s,5.56137525679531e+17,1.46361691057326e-09,3.40842294243078e-10,3.40842294243078e-10,,,813972287.18893,189555190.16728,189555190.16728,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
8,0.5-7 keV Chandra,1.3451e-14,4.5733e-15,4.5733e-15,erg/cm^2/s,5.56137525679531e+17,2.41862353838301e-09,8.2233200305027e-10,8.2233200305027e-10,,,1345087310.1866,457329685.46347,457329685.46347,,,Chandra,"ACIS, HRC-I",2.3,keV,from fitting to map,2020CSC...C2..0000:
9,0.5-7 keV Chandra,3.5182e-15,4.6376e-15,4.6376e-15,erg/cm^2/s,5.56137525679531e+17,6.32607395137387e-10,8.33891566317476e-10,8.33891566317476e-10,,,351816711.45828,463758392.37683,463758392.37683,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
10,0.5-7 keV Chandra,4.2532e-15,1.7908e-15,1.7908e-15,erg/cm^2/s,5.56137525679531e+17,7.64767293314269e-10,3.22007281395489e-10,3.22007281395489e-10,,,425315790.22443,179080332.72608,179080332.72608,,,Chandra,"ACIS, HRC-I",2.3,keV,flux in fixed aperture,2020CSC...C2..0000:
11,1.2-2 keV Chandra,2.0051e-15,6.6837e-16,6.6837e-16,erg/cm^2/s,3.77206321765247e+17,5.31565973386858e-10,1.77188657795602e-10,1.77188657795602e-10,,,200510045.59682,66836681.8656,66836681.8656,,,Chandra,"ACIS, HRC-I",1.56,keV,flux in fixed aperture,2020CSC...C2..0000:
